0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1.1095844583333332,-0.35451257799999997,0.8491080956666667,1.1548597626666666,-0.7268985726666667,-0.23776078333333336,-0.34475411866666666,-0.23627657166666668,0.5716099090000001,-0.5696758873333333,-1.4159151633333333,-1.6385167636666667,1.3697395993333332,1.0374949066666668,-0.25032651933333333,0.39004133833333327,0.6803699980000001,-0.191204945,0.3038203013333333,1.5802163626666665,-0.5141592366666666,-0.5372532783333334,0.47857968866666667,1.451111513,-0.3440744566666667,1.0847721456666668,-0.9015496743333333,-0.25317133366666666,-0.820014787,-0.002798944333333331,-0.36874773866666666,1.3149080260000001,-0.6792570333333333,0.21100824266666665,-0.5236382406666666,-0.2552080896666667,-1.7066104583333335,-1.2854479476666667,-3.0363732883333334,-2.9077518963333335,-1.6587446656666665,-2.3847479283333333,-2.720186681,-1.2527364543333335,-1.8313120840000001,-2.909850454666666
2.044653458333333,2.440061224666666,2.4908926996666665,3.345557743,0.9601054036666666,1.7079348996666666,0.7636381053333333,0.33427097266666667,2.5383355046666667,2.2350451293333333,1.6673657436666665,0.7906747363333334,1.0973896603333335,0.33407741166666666,1.1929933940000002,1.9554943733333332,1.0540400613333334,-0.11441648633333334,-0.5541111236666668,2.5605430963333333,-0.233120262,-0.07923237366666668,2.738022269,0.5029470376666666,2.0940244873333334,-0.4854428883333333,-0.9371198853333333,2.1803570926666667,0.39036687433333334,0.41720607833333334,2.337081937,2.5739007706666666,-0.7674060023333333,2.6770041310000003,1.506487516,-1.0202433506666666,-1.4563055823333333,-0.1324738,0.027194842333333333,0.40598240599999996,-0.9160183783333333,-0.634346179,-0.40490060833333336,-0.7791502923333334,0.10724198333333335,-0.46165553966666667
1.0869416783333332,1.95550732,1.3419860843333336,0.5040382613333333,1.306904321,1.5075499150000002,1.4509383986666666,1.4561951883333333,1.0580382056666666,1.3320568553333334,1.229838998,1.2024932663333334,0.922014437,1.262401212,1.3957954846666667,1.302368156,1.5417222063333333,1.4695528153333333,1.5766908926666667,1.2106834720000001,1.6623210936666666,1.450421292,1.2312209893333332,-0.051967225,1.4861343873333333,1.0824307406666664,1.5278644113333335,0.8889179376666667,1.643380192333333,1.3770495793333335,-0.09386501166666666,0.43445526833333337,1.3738044086666665,1.3654989789999998,1.3582473226666665,1.4766685823333334,1.3157178230000002,1.3915302580000002,1.2719993756666668,1.155024158,1.2308840823333334,1.183481105,1.1162296413333335,1.5350829173333331,1.7056831633333331,1.3398534796666663
-0.14450148266666665,0.210567246,1.3897521746666666,-0.7038664896666668,0.41084105933333337,-0.24093195933333333,0.2051360263333333,-0.27202202000000003,0.1391455026666667,0.42104569799999997,0.246282929,0.08460247533333333,-0.267710512,0.603264459,-0.27354665933333333,0.030835019,-0.02787668633333333,0.015751327666666672,0.050537363,-0.2233566286666667,-0.08829507366666667,-0.4352111616666667,0.8614154683333334,-0.554043317,-0.22855897966666663,-0.7061433346666668,-1.1827741996666667,0.3854892853333333,0.6223945863333333,-0.43312001366666664,-0.4000142386666667,-0.2695804016666667,-0.4681304796666666,-0.08501209966666667,-0.019205836999999993,0.4473171486666667,-0.6067111303333333,-0.9935214856666666,-1.509132281,-1.148664925,-1.2676855706666668,-1.597333341,-0.966893383,-0.127617199,-0.068085517,-1.0906179896666666
0.8985730993333334,1.3332169456666667,0.9058065486666668,1.6392533466666668,0.129559761,0.656066418,1.8414794623333333,0.7197288776666667,0.1682408146666667,1.456004442,1.4222694630000001,1.3088950990000001,0.9115655236666668,0.7342414759999999,0.428842126,0.18916646133333334,1.4127899486666669,0.173763384,0.985877049,0.8068402983333334,1.5815000653333335,1.2364044630000002,0.8183344006666666,-0.5296400113333333,1.0105249543333332,1.1309804643333334,0.3420906289999999,0.15186313433333334,0.7590927756666667,1.0211021496666666,-0.547598735,0.406045413,1.2962172796666667,0.5515024813333333,1.24330419,0.436440454,0.983326737,-0.16925162833333332,0.8810866316666667,0.4743642576666667,0.6437127673333333,0.833517741,0.7127567293333333,1.8072580536666667,1.350843687,0.640972358
-1.311388198666667,-1.3100071246666667,-1.3479109773333333,-0.6846349063333333,-0.8549423616666667,-1.7366986033333334,0.22779089366666663,-1.842694779333333,-0.5324093746666666,-0.5305070123333334,-0.9655420280000001,-0.8257335690000001,-1.039203872,-0.5861346230000001,-1.221707298,-1.7361035123333333,-0.773588754,-1.475930589,-1.2107922333333334,-0.548864793,-1.4522356546666668,-0.9284949149999999,-0.8502622136666668,-1.1322999116666665,-1.046895323,-0.9483815356666666,-0.9684194426666667,-0.9583917683333333,-0.29069623733333333,-1.35335568,-1.2754730826666667,-0.8061505273333335,-1.3607574316666666,-1.6900761163333335,-1.2064676273333335,-0.9389609823333332,-1.2494863476666669,-0.9142794420000001,-0.34474044699999995,-0.4177295306666666,-0.5052029189999999,0.050941398000000006,-0.6414564859999999,-1.2569254699999999,-0.5921133416666667,-0.109377397
0.7417868950000001,0.6298150853333333,-0.220755402,-0.28026317666666667,-0.8942167553333332,0.7780592156666666,0.15435721066666666,1.1981404353333334,-0.229116482,-0.3075087756666667,-0.5804426853333333,-0.08912685599999999,-0.11384551633333334,-0.3981023986666667,-0.438000451,1.2571405723333333,0.157310692,0.9430398836666667,0.7266398276666667,0.15764184699999997,1.0643805549999998,0.141136391,0.5672753366666666,-0.025297264333333336,0.3040534303333333,-0.5702491723333333,-0.009470018000000005,-0.6536541513333334,1.0531427606666668,0.440852706,0.45086871766666664,0.7876167526666666,0.5301082146666666,0.5479663113333334,-0.7138890163333333,1.1702905353333335,0.5867168716666668,0.5304942709999999,0.8433488219999999,0.32286067166666665,0.2518787516666667,0.9900790623333333,0.3917616273333333,1.1234790023333334,0.9543234093333334,0.6640875199999999
-0.125012365,0.18120664333333333,0.7760945516666666,0.634196142,0.529716404,-0.12901122633333337,1.9990135350000002,-0.38518629666666665,0.9578417520000001,0.9844393073333334,0.621718224,0.7042403483333333,0.7286401036666668,0.9356858629999999,0.622932181,-0.632963517,0.953987698,-0.023385563666666664,0.02784778133333332,1.1695959483333334,-0.12195834866666667,0.5240408003333333,0.6708212729999999,0.9939776783333333,-0.18670910766666668,0.7214259583333335,0.7976013306666667,0.6921257663333332,0.16532836166666667,0.32659943133333336,-0.63559231,0.59345258,-0.047507899666666666,-0.11503596233333335,0.5801920563333333,0.25724774866666666,0.2552336333333333,-0.512646728,0.220880129,0.6248057456666667,1.1029846076666667,-0.29118688499999995,0.8085765486666667,0.16169491866666666,0.5228286076666667,0.05174166233333333
0.310977367,0.1470283933333333,-0.16685228166666666,0.37960360366666673,-0.184865821,-0.20054230399999998,1.214791566,-0.4842310893333333,-0.7090066106666667,0.5045003583333333,1.1637114013333332,0.4451873516666667,-0.22429373333333333,-0.11281953833333332,-0.7954457380000001,0.16641857166666665,0.338572414,-0.112304741,0.25973921,0.1687181076666667,-0.3884282626666667,-0.36362284666666667,-0.04916044766666666,0.09675363033333333,-0.818387322,-0.622494376,-0.3273824026666667,0.12222643133333333,-0.713934547,0.028917719333333352,-0.5507324526666667,-0.18449365933333337,-0.4655048933333333,0.13021996066666666,0.3166454383333333,-0.26998078033333334,-0.1444089966666667,-0.009124685666666651,-0.09224864899999997,0.04013852366666667,0.18717414899999998,0.13611259166666664,-0.10334500833333332,-0.16243938,-0.14464846333333337,-0.3397243726666666
-0.8852524033333333,-1.0598171803333332,-1.3241764073333335,-1.4354639746666666,-1.1717377993333333,-1.5586953666666667,-0.100731522,-0.5225600823333334,-0.7077005393333334,-1.364094600666667,-1.072992241,-0.8709212243333333,-1.2954904870000001,-0.847895817,-1.2845748606666667,-0.8710135053333333,-0.9578930800000002,-1.2996807763333333,-1.002504305,-0.9406862366666666,-1.247876288,-0.8537606649999999,-0.7667505563333333,-0.9452172486666667,-1.9911748046666666,-1.352111678,-1.3921667406666665,-1.1977758336666666,-1.089774708,-1.8944889576666668,-1.067563912,-0.15745512066666667,-1.4019642350000001,-1.3663764643333334,-1.0524156406666665,-0.9308444516666666,-1.015464082,-0.5462519119999999,-0.990725143,-1.1075666676666667,-0.9825195223333333,-1.2506364576666666,-1.2512307156666667,-1.2920852600000001,-0.11174123400000001,-1.0964192206666665
